Date,Stage,Stack,Time,TrackID,ID,Position.X,Position.Y,Position.Z,Seconds,Volume.spot,Nucleus.number,Condition
10.1,1k,6,10,1000000000,21,1082.27,-1630.93,-50.5825,134.888,0.275871,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,11,1000000010,22,1080.9,-1632.47,-47.2834,149.969,0.112527,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,11,1000000000,23,1082.69,-1631,-50.5692,149.969,0.413805,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,12,1000000000,24,1083.16,-1630.75,-50.818,164.899,0.413805,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,12,1000000010,25,1081.67,-1632.14,-48.0188,164.899,0.130677,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,13,1000000010,26,1081.56,-1632.92,-47.9088,179.848,0.116157,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,13,1000000000,27,1083.71,-1631.95,-50.7945,179.848,0.439214,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,14,1000000000,28,1083.21,-1631.43,-50.5895,194.988,0.450104,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,14,1000000010,29,1082.07,-1633.12,-47.7693,194.988,0.101638,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,15,1000000000,30,1084.06,-1632.37,-51.1796,209.928,0.431954,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,15,1000000010,31,1082.58,-1633.17,-48.575,209.928,0.199644,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,16,1000000000,32,1084.39,-1632.33,-50.597,224.945,0.417435,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,16,1000000010,33,1083.43,-1633.78,-48.2961,224.945,0.199644,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,17,1000000000,34,1084.88,-1632.54,-50.1689,239.861,0.468253,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,17,1000000010,35,1083.81,-1633.91,-47.7576,239.861,0.185125,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,18,1000000000,36,1085.24,-1632.21,-50.3829,254.852,0.381137,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,18,1000000010,37,1084.52,-1634.49,-47.7302,254.852,0.261352,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,19,1000000000,38,1085.09,-1631.94,-50.854,269.945,0.500921,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,19,1000000010,39,1084.65,-1634.29,-47.9624,269.945,0.348468,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,20,1000000000,40,1085.23,-1632.2,-50.7318,284.948,0.51907,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,20,1000000010,41,1084.41,-1634.63,-47.8479,284.948,0.250462,6,Inhibition
,,,,,,,,,,,,
10.1,1k,6,3,1000000000,0,1052.34,-1645.26,-48.1759,29.87,0.0617022,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,4,1000000000,1,1051.69,-1645.51,-47.8611,44.97,0.0435547,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,5,1000000000,2,1051.39,-1645.78,-49.0281,59.875,0.0359483,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,5,1000000000,3,1051.5,-1646.45,-48.645,59.875,0.0508137,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,6,1000000000,4,1051.82,-1646.81,-48.6754,74.942,0.0359483,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,6,1000000000,5,1051.91,-1645.91,-48.7534,74.942,0.112515,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,7,1000000000,6,1051.85,-1646.57,-47.829,89.844,0.28673,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,8,1000000000,7,1052.27,-1647.14,-48.2002,104.958,0.395613,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,8,1000000008,8,1051.99,-1648.43,-46.9083,104.958,0.0435547,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,9,1000000008,9,1052.48,-1648.91,-47.1102,119.948,0.0508137,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,9,1000000000,10,1052.37,-1647.02,-48.6257,119.948,0.406501,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,10,1000000008,11,1051.97,-1649.37,-46.6081,134.888,0.0508137,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,10,1000000000,12,1051.79,-1647.09,-48.3066,134.888,0.377466,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,11,1000000008,13,1052.1,-1650.4,-46.7864,149.969,0.192364,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,11,1000000000,14,1051.96,-1647.49,-47.7111,149.969,0.446425,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,12,1000000008,15,1051.71,-1650.92,-47.1738,164.899,0.141551,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,12,1000000000,16,1051.77,-1648.04,-47.9042,164.899,0.486349,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,13,1000000008,17,1051.05,-1651.6,-46.8573,179.848,0.14881,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,13,1000000000,18,1051.33,-1648.56,-47.7841,179.848,0.482719,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,14,1000000000,19,1050.84,-1648.7,-46.4044,194.988,0.675079,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,14,1000000008,20,1050.08,-1651.64,-45.6673,194.988,0.199623,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,15,1000000008,21,1049.75,-1653.23,-45.9795,209.928,0.304877,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,15,1000000000,22,1050.8,-1650.43,-45.8868,209.928,0.646044,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,16,1000000000,23,1050.82,-1650.73,-45.2321,224.945,0.587973,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,16,1000000008,24,1049.74,-1653.22,-44.2821,224.945,0.246806,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,17,1000000000,25,1050.76,-1651.85,-45.7024,239.861,0.685967,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,17,1000000008,26,1049.42,-1654.12,-44.0199,239.861,0.257694,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,18,1000000000,27,1050.74,-1652.49,-45.6946,254.852,0.624267,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,18,1000000008,28,1049.76,-1654.85,-44.2564,254.852,0.301247,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,19,1000000000,29,1050.83,-1653.2,-46.1872,269.945,0.660561,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,19,1000000008,30,1049.45,-1655.78,-44.8369,269.945,0.370207,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,20,1000000008,31,1049.51,-1656.42,-44.5389,284.948,0.344801,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,20,1000000000,32,1050.61,-1654.03,-46.8894,284.948,0.620638,7,Inhibition
,,,,,,,,,,,,
10.1,1k,6,1,1000000000,0,1116.66,-1737.4,-48.8729,0,0.156051,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,2,1000000000,1,1116.5,-1737.26,-48.702,14.878,0.15968,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,3,1000000000,2,1116.2,-1737.69,-48.3594,29.87,0.210486,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,4,1000000000,3,1116.19,-1737.55,-48.0441,44.97,0.174196,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,5,1000000000,4,1116.09,-1737.85,-47.6255,59.875,0.174196,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,6,1000000000,5,1116.15,-1737.83,-47.8521,74.942,0.185083,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,7,1000000000,6,1116.66,-1738.26,-48.0892,89.844,0.19597,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,8,1000000000,7,1116.5,-1738.49,-48.0134,104.958,0.19597,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,9,1000000000,8,1116.45,-1738.9,-48.0247,119.948,0.199599,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,10,1000000009,9,1109.58,-1738.22,-49.8698,134.888,0.500808,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,10,1000000000,10,1117.11,-1738.53,-47.9088,134.888,0.203228,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,11,1000000009,11,1109.4,-1738.13,-49.6733,149.969,0.533469,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,11,1000000000,12,1117.24,-1738.53,-48.9729,149.969,0.257664,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,12,1000000009,13,1109.22,-1737.89,-49.4308,164.899,0.555243,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,12,1000000000,14,1117.78,-1739.34,-48.8202,164.899,0.275809,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,13,1000000009,15,1109.38,-1738,-49.3919,179.848,0.537098,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,13,1000000000,16,1117.88,-1739.39,-49.326,179.848,0.250406,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,14,1000000009,17,1108.54,-1738.31,-48.9406,194.988,0.482663,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,14,1000000000,18,1117.71,-1740.51,-48.3858,194.988,0.246777,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,15,1000000009,19,1109.24,-1739.45,-48.5334,209.928,0.577017,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,15,1000000000,20,1118.24,-1740.45,-48.1712,209.928,0.250406,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,16,1000000009,21,1109.29,-1739,-48.9806,224.945,0.653226,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,16,1000000000,22,1119.68,-1740.01,-48.6451,224.945,0.275809,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,17,1000000009,23,1109.25,-1738.88,-48.6822,239.861,0.537098,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,17,1000000000,24,1119.5,-1739.63,-48.8512,239.861,0.275809,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,18,1000000009,25,1109.2,-1739.03,-49.2764,254.852,0.555243,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,18,1000000000,26,1119.8,-1739.87,-48.9058,254.852,0.203228,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,19,1000000009,27,1109.09,-1738.92,-49.6073,269.945,0.606049,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,19,1000000000,28,1119.71,-1740.29,-48.3636,269.945,0.257664,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,20,1000000009,29,1109.37,-1739.52,-48.5757,284.948,0.573388,8,Inhibition
,,,,,,,,,,,,
10.1,1k,6,20,1000000000,30,1120.4,-1739.83,-48.6934,284.948,0.221374,8,Inhibition
,,,,,,,,,,,,
10.1,512,3,1,1000000000,0,1109.22,-1635.07,-67.9035,0,0.145138,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,2,1000000000,1,1109.52,-1634.35,-67.3156,15.042,0.119739,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,3,1000000000,2,1109.43,-1633.72,-66.7279,30.027,0.192308,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,4,1000000000,3,1109.07,-1632.93,-66.8214,45.035,0.250362,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,4,1000000000,4,1109.21,-1632.97,-66.0759,45.035,0.174166,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,5,1000000000,5,1108.93,-1632.62,-66.1785,59.912,0.439038,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,6,1000000000,6,1108.18,-1631.88,-66.0886,74.903,0.486207,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,7,1000000007,7,1112.31,-1637.24,-68.8638,90.044,0.0689412,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,7,1000000000,8,1107.98,-1631.34,-66.6582,90.044,0.362842,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,8,1000000007,9,1112.87,-1636.75,-66.235,105.037,0.152395,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,8,1000000000,10,1107.98,-1630.63,-65.5243,105.037,0.468065,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000007,11,1110.94,-1636.31,-65.8728,120.04,0.0870834,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000000,12,1106.97,-1629.73,-64.9329,120.04,0.410011,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000007,13,1110.96,-1635.47,-66.4183,134.99,0.0507989,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000007,14,1110.57,-1635.43,-65.7246,134.99,0.108854,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000000,15,1106.86,-1628.85,-64.5057,134.99,0.497092,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000007,16,1110.54,-1635.31,-65.4601,149.926,0.0653127,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000007,17,1110.41,-1635.22,-64.635,149.926,0.224963,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000000,18,1106.77,-1629.17,-64.4905,149.926,0.362842,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000007,19,1111.11,-1634.82,-63.3996,164.935,0.272132,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000000,20,1107.11,-1628.59,-63.1302,164.935,0.555146,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000007,21,1111.16,-1634.29,-64.0042,180.02,0.279389,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000000,22,1106.93,-1628.79,-62.9916,180.02,0.551518,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,14,1000000007,23,1110.68,-1634.52,-64.1744,194.926,0.315673,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,14,1000000000,24,1106.7,-1629.66,-62.7562,194.926,0.493464,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000007,25,1110.92,-1634.43,-64.3324,210.036,0.239477,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000000,26,1106.92,-1629.92,-63.5739,210.036,0.493464,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000007,27,1110.92,-1634.37,-64.6721,224.935,0.203193,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000000,28,1106.91,-1629.98,-63.4253,224.935,0.497092,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000007,29,1110.53,-1633.48,-63.9219,240.026,0.192308,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000000,30,1106.93,-1629.96,-63.5742,240.026,0.566031,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000007,31,1109.68,-1633.08,-63.6874,255.009,0.359214,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000000,32,1106.46,-1628.82,-63.2858,255.009,0.573288,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,19,1000000007,33,1109.79,-1632.77,-63.154,270.069,0.315673,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,19,1000000000,34,1106.7,-1629.12,-62.3209,270.069,0.620457,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000007,35,1109.72,-1632.13,-63.6851,284.939,0.116111,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000007,36,1109.33,-1632.17,-63.0219,284.939,0.108854,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000000,37,1106.72,-1628.33,-62.8535,284.939,0.595058,9,Inhibition
,,,,,,,,,,,,
10.1,512,3,2,1000000000,0,1202.37,-1689.9,-52.6313,15.042,0.00362846,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,2,1000000000,1,1202.92,-1689.53,-52.5673,15.042,0.0798237,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,3,1000000000,2,1202.62,-1688.71,-52.5906,30.027,0.253981,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,4,1000000000,3,1203.34,-1688.6,-52.6758,45.035,0.413625,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,5,1000000000,4,1203.46,-1687.84,-53.7773,59.912,0.446279,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,6,1000000000,5,1202.71,-1687.53,-54.5822,74.903,0.435394,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,7,1000000000,6,1202.6,-1687.24,-54.7471,90.044,0.518844,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,8,1000000000,7,1202.29,-1686.95,-55.5009,105.037,0.48619,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,8,1000000008,8,1199.61,-1691.05,-48.9607,105.037,0.0359483,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000000,9,1201.88,-1686.43,-55.8859,120.04,0.500703,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000008,10,1199.8,-1691.29,-49.7139,120.04,0.0359483,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000008,11,1200.58,-1691.31,-49.4823,120.04,0.0217704,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000000,12,1202.09,-1686.23,-55.6111,134.99,0.497075,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000008,13,1200.1,-1691.87,-49.8745,134.99,0.0145136,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000008,14,1200.56,-1691.78,-49.6878,134.99,0.0399121,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000000,15,1201.92,-1686.03,-55.6938,149.926,0.544242,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000008,16,1200.13,-1692.32,-49.8338,149.926,0.00362846,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000008,17,1200.94,-1692.71,-49.4506,149.926,0.083452,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000000,18,1201.91,-1686,-55.9998,164.935,0.526101,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000008,19,1201.5,-1692.09,-49.3253,164.935,0.0359483,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000008,20,1200.53,-1691.82,-49.3783,164.935,0.0359483,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000000,21,1201.04,-1685.28,-56.1562,180.02,0.529729,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000008,22,1201.62,-1692.03,-49.5701,180.02,0.119735,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000008,23,1201.92,-1691.96,-49.7347,180.02,0.00362846,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000008,24,1201.18,-1691.79,-49.5473,180.02,0.00725687,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,14,1000000000,25,1201.13,-1685.13,-56.5503,194.926,0.634948,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,14,1000000008,26,1201.93,-1691.79,-49.7906,194.926,0.0689387,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000000,27,1200.71,-1685.37,-56.7437,210.036,0.569639,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000008,28,1201.3,-1691.34,-48.9525,210.036,0.15239,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000008,29,1201.69,-1691.46,-48.7113,210.036,0.083452,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000000,30,1200.67,-1685.01,-57.0995,224.935,0.573268,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000008,31,1201.45,-1690.79,-49.4926,224.935,0.00362846,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000008,32,1202.02,-1691.01,-49.3623,224.935,0.297521,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000000,33,1200.78,-1684.86,-57.4861,240.026,0.551498,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000008,34,1201.28,-1690.73,-49.5957,240.026,0.0653104,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000008,35,1201.68,-1690.9,-49.0122,240.026,0.177788,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000000,36,1200.67,-1684.91,-58.2534,255.009,0.529729,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000008,37,1201.89,-1690.82,-49.5727,255.009,0.268495,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000008,38,1201.34,-1690.63,-49.7363,255.009,0.00362846,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,19,1000000000,39,1200.65,-1684.85,-58.4457,270.069,0.67123,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,19,1000000008,40,1201.83,-1691.09,-49.6733,270.069,0.264866,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000000,41,1200.37,-1684.96,-58.8296,284.939,0.558755,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000008,42,1201.43,-1692.07,-50.1533,284.939,0.293892,10,Inhibition
,,,,,,,,,,,,
10.1,512,3,1,1000000000,0,1113.97,-1682.19,-55.5471,0,0.286737,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,2,1000000000,1,1114.36,-1680.67,-56.1105,15.042,0.435548,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,3,1000000000,2,1113.51,-1679.61,-56.4717,30.027,0.00362974,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,4,1000000000,3,1112.96,-1678.38,-57.4191,45.035,0.413771,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,5,1000000000,4,1112.79,-1676.96,-57.8161,59.912,0.428289,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,6,1000000000,5,1112.05,-1676.17,-58.423,74.903,0.384734,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,6,1000000006,6,1112.11,-1672.04,-54.1235,74.903,0.00362974,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,7,1000000000,7,1112.06,-1675.31,-58.902,90.044,0.366587,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,7,1000000006,8,1112.74,-1671.56,-54.9353,90.044,0.0326669,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,8,1000000000,9,1111.47,-1675.04,-60.4372,105.037,0.413771,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,8,1000000006,10,1112.7,-1670.93,-56.5753,105.037,0.0798518,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000000,11,1110.32,-1673.58,-60.4464,120.04,0.42103,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,9,1000000006,12,1111.2,-1668.69,-58.3931,120.04,0.0871109,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000000,13,1109.91,-1672.9,-60.5052,134.99,0.446436,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,10,1000000006,14,1111.08,-1667.95,-58.5438,134.99,0.0617038,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000000,15,1109.23,-1671.04,-60.6755,149.926,0.457325,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,11,1000000006,16,1109.35,-1665.95,-58.0888,149.926,0.0580742,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000000,17,1109.05,-1670.16,-60.9163,164.935,0.402882,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,12,1000000006,18,1109.68,-1665.34,-58.3747,164.935,0.0399262,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000000,19,1108.47,-1669.81,-61.5746,180.02,0.413771,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,13,1000000006,20,1108.69,-1664.58,-58.9532,180.02,0.050815,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,14,1000000000,21,1108.58,-1670.31,-62.5466,194.926,0.453695,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,14,1000000006,22,1108.79,-1665.11,-59.7309,194.926,0.0725926,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000000,23,1107.95,-1669.99,-62.9989,210.036,0.42103,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,15,1000000006,24,1107.85,-1664.58,-60.678,210.036,0.0979997,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000000,25,1107.85,-1670,-62.8421,224.935,0.402882,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,16,1000000006,26,1108.29,-1664.42,-60.4753,224.935,0.112518,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000000,27,1108.27,-1669.63,-63.2683,240.026,0.297625,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,17,1000000006,28,1108.16,-1664.46,-60.0937,240.026,0.127036,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000000,29,1107.96,-1669.32,-63.8948,255.009,0.431918,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,18,1000000006,30,1107.85,-1663.58,-59.546,255.009,0.0834814,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,19,1000000000,31,1108.24,-1667.96,-63.7168,270.069,0.355698,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,19,1000000006,32,1107.76,-1662.17,-59.6391,270.069,0.134295,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000000,33,1108.97,-1666.86,-63.2085,284.939,0.388364,11,Inhibition
,,,,,,,,,,,,
10.1,512,3,20,1000000006,34,1108.37,-1661.62,-59.575,284.939,0.0617038,11,Inhibition
,,,,,,,,,,,,
10.1,512,4,1,1000000000,0,-2291.77,-1377.85,-49.9863,0,0.359209,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,2,1000000000,1,-2291.97,-1378.46,-50.16,14.954,0.482573,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,3,1000000000,2,-2292.02,-1379.4,-50.4152,30.045,0.634962,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,4,1000000000,3,-2292.32,-1381,-51.0602,44.949,0.275757,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,4,1000000000,4,-2292.93,-1381.02,-50.5231,44.949,0.0544267,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,5,1000000000,5,-2291.52,-1381.8,-50.7338,59.959,0.413634,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,6,1000000000,6,-2291.53,-1382.87,-50.8981,74.947,0.134251,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,6,1000000000,7,-2292.1,-1383.59,-50.4939,74.947,0.0290277,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,7,1000000000,8,-2291.3,-1384.34,-51.4,90.055,0.348324,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,8,1000000000,9,-2291.33,-1385.8,-51.1224,105.069,0.261244,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,9,1000000000,10,-2291.94,-1386.91,-51.0552,119.961,0.326554,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,10,1000000000,11,-2291.52,-1387.6,-51.3179,134.958,0.322926,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,11,1000000000,12,-2291.93,-1388.85,-50.8998,149.98,0.268501,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,12,1000000000,13,-2291.87,-1389.85,-51.1719,164.955,0.188677,12,Inhibition
,,,,,,,,,,,,
10.1,512,4,13,1000000000,14,-2291.53,-1390.84,-51.0423,180.047,0.185048,12,Inhibition
,,,,,,,,,,,,
